LOJA;CUPOM;DATA DA VENDA;ID_CLIENTE;VENDEDOR;COD_VENDA;QUANTIDADE TOTAL;VALOR VENDA;VALOR PAGO;VALOR CANCELADO
251313;1808;2016-12-15 00:00:00.000;NULL;8071;7O ;1;43.90;43.90;0.00
251313;1809;2016-12-15 00:00:00.000;NULL;VIL ;7O ;1;43.90;43.90;0.00
251313;1810;2016-12-15 00:00:00.000;NULL;8080;7O ;1;37.90;37.90;0.00
251313;1811;2016-12-15 00:00:00.000;NULL;VIN ;7O ;1;99.90;99.90;0.00
251313;1812;2016-12-15 00:00:00.000;NULL;8071;7O ;4;90.60;90.60;0.00
251313;1813;2016-12-15 00:00:00.000;NULL;UED ;7O ;1;110.90;110.90;0.00
251313;1814;2016-12-15 00:00:00.000;NULL;VIL ;7O ;1;47.90;47.90;0.00
251313;1815;2016-12-15 00:00:00.000;NULL;UGB ;7O ;5;225.50;225.50;0.00
251313;1816;2016-12-15 00:00:00.000;NULL;VIO ;7O ;1;58.90;58.90;0.00
251313;1817;2016-12-15 00:00:00.000;NULL;VIN ;7O ;1;32.90;32.90;0.00
251313;1818;2016-12-15 00:00:00.000;NULL;VIN ;7O ;2;55.80;55.80;0.00
251313;1819;2016-12-15 00:00:00.000;NULL;8071;7O ;2;81.80;81.80;0.00
251313;1820;2016-12-15 00:00:00.000;NULL;VIL ;7O ;2;124.80;124.80;0.00
251313;1821;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;1;46.90;46.90;0.00
251313;1822;2016-12-15 00:00:00.000;NULL;UED ;7O ;1;33.90;33.90;0.00
251313;1823;2016-12-15 00:00:00.000;NULL;VIM ;7O ;4;162.00;162.00;0.00
251313;1824;2016-12-15 00:00:00.000;NULL;8071;7O ;1;30.90;30.90;0.00
251313;1825;2016-12-15 00:00:00.000;NULL;8071;7O ;3;79.70;79.70;0.00
251313;1826;2016-12-15 00:00:00.000;NULL;VIO ;7O ;1;122.90;122.90;0.00
251313;1827;2016-12-15 00:00:00.000;NULL;VIN ;7O ;1;47.90;47.90;0.00
251313;1828;2016-12-15 00:00:00.000;NULL;UED ;7O ;2;75.80;75.80;0.00
251313;1829;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;1;54.90;54.90;0.00
251313;1830;2016-12-15 00:00:00.000;NULL;VIM ;7O ;1;99.90;99.90;0.00
251313;1831;2016-12-15 00:00:00.000;NULL;VIN ;7O ;1;43.90;43.90;0.00
251313;1832;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;1;46.90;46.90;0.00
251313;1833;2016-12-15 00:00:00.000;NULL;8080;7O ;3;34.70;34.70;0.00
251313;1834;2016-12-15 00:00:00.000;NULL;VIM ;7O ;1;24.90;24.90;0.00
251313;1835;2016-12-15 00:00:00.000;NULL;VIO ;7O ;1;22.00;22.00;0.00
251313;1836;2016-12-15 00:00:00.000;8413086671;VIN ;7O ;3;25.80;25.80;0.00
251313;1837;2016-12-15 00:00:00.000;NULL;VIM ;7O ;2;157.90;157.90;0.00
251313;1838;2016-12-15 00:00:00.000;NULL;8071;7O ;1;99.90;99.90;0.00
251313;1839;2016-12-15 00:00:00.000;NULL;UED ;7O ;2;102.80;102.80;0.00
251313;1840;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;1;58.90;58.90;0.00
251313;1841;2016-12-15 00:00:00.000;NULL;8071;7O ;2;77.80;77.80;0.00
251313;1842;2016-12-15 00:00:00.000;NULL;VIO ;7O ;1;63.90;63.90;0.00
251313;1843;2016-12-15 00:00:00.000;NULL;UGB ;7O ;2;93.80;93.80;0.00
251313;1844;2016-12-15 00:00:00.000;NULL;VIM ;7O ;2;72.80;72.80;0.00
251313;1845;2016-12-15 00:00:00.000;NULL;VIM ;7O ;3;28.90;28.90;0.00
251313;1846;2016-12-15 00:00:00.000;NULL;VIO ;7O ;1;43.90;43.90;0.00
251313;1847;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;1;38.90;38.90;0.00
251313;1848;2016-12-15 00:00:00.000;NULL;8071;7O ;1;110.00;110.00;0.00
251313;1849;2016-12-15 00:00:00.000;NULL;VIN ;7O ;4;98.60;98.60;0.00
251313;1850;2016-12-15 00:00:00.000;NULL;VIM ;7O ;1;46.90;46.90;0.00
251313;1851;2016-12-15 00:00:00.000;NULL;8071;7O ;6;199.40;199.40;0.00
251313;1852;2016-12-15 00:00:00.000;NULL;VIO ;7O ;1;46.90;46.90;0.00
251313;1853;2016-12-15 00:00:00.000;NULL;VIN ;7O ;1;31.90;31.90;0.00
251313;1854;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;2;90.80;90.80;0.00
251313;1855;2016-12-15 00:00:00.000;NULL;UGB ;7O ;2;88.80;88.80;0.00
251313;1856;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;3;119.80;119.80;0.00
251313;1857;2016-12-15 00:00:00.000;NULL;8071;7O ;2;81.80;81.80;0.00
251313;1858;2016-12-15 00:00:00.000;NULL;VIN ;7O ;1;46.90;46.90;0.00
251313;1859;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;1;24.90;24.90;0.00
251313;1860;2016-12-15 00:00:00.000;NULL;VIM ;7O ;1;11.00;11.00;0.00
251313;1861;2016-12-15 00:00:00.000;NULL;8080;7O ;4;128.60;128.60;0.00
251313;1862;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;5;312.50;312.50;0.00
251313;1863;2016-12-15 00:00:00.000;NULL;VIM ;7O ;1;49.90;49.90;0.00
251313;1864;2016-12-15 00:00:00.000;NULL;UGB ;7O ;2;82.80;82.80;0.00
251313;1865;2016-12-15 00:00:00.000;NULL;VIM ;7O ;1;40.90;40.90;0.00
251313;1866;2016-12-15 00:00:00.000;NULL;VIN ;7O ;1;34.90;34.90;0.00
251313;1867;2016-12-15 00:00:00.000;NULL;VIN ;7O ;2;20.90;20.90;0.00
251313;1868;2016-12-15 00:00:00.000;NULL;8071;7O ;1;49.90;49.90;0.00
251313;1869;2016-12-15 00:00:00.000;NULL;8071;7O ;5;54.50;54.50;0.00
251313;1870;2016-12-15 00:00:00.000;NULL;UGB ;7O ;2;90.80;90.80;0.00
251313;1871;2016-12-15 00:00:00.000;NULL;VIM ;7O ;4;88.60;88.60;0.00
251313;1872;2016-12-15 00:00:00.000;NULL;8080;7O ;2;71.80;71.80;0.00
251313;1873;2016-12-16 00:00:00.000;NULL;UED ;7O ;1;38.90;38.90;0.00
251313;1874;2016-12-16 00:00:00.000;NULL;UED ;7O ;1;62.90;62.90;0.00
251313;1875;2016-12-16 00:00:00.000;NULL;UED ;7O ;1;46.90;46.90;0.00
251313;1876;2016-12-16 00:00:00.000;NULL;VIL ;7O ;1;46.90;46.90;0.00
251313;1877;2016-12-16 00:00:00.000;NULL;UGB ;7O ;6;161.40;161.40;0.00
251313;1878;2016-12-16 00:00:00.000;NULL;VIL ;7O ;1;34.90;34.90;0.00
251313;1879;2016-12-16 00:00:00.000;NULL;UED ;7O ;1;46.90;46.90;0.00
251313;1880;2016-12-16 00:00:00.000;NULL;UED ;7O ;3;142.70;142.70;0.00
251313;1881;2016-12-16 00:00:00.000;NULL;VIO ;7O ;1;26.90;26.90;0.00
251313;1882;2016-12-16 00:00:00.000;NULL;UED ;7O ;2;86.80;86.80;0.00
251313;1883;2016-12-16 00:00:00.000;NULL;VIN ;7O ;2;39.80;39.80;0.00
251313;1884;2016-12-16 00:00:00.000;NULL;VIN ;7O ;1;3.00;3.00;0.00
251313;1885;2016-12-16 00:00:00.000;NULL;VIN ;7O ;2;39.80;39.80;0.00
251313;1886;2016-12-16 00:00:00.000;NULL;VIL ;7O ;2;56.80;56.80;0.00
251313;1887;2016-12-16 00:00:00.000;NULL;VIO ;7O ;1;33.90;33.90;0.00
251313;1888;2016-12-16 00:00:00.000;NULL;UED ;7O ;2;93.80;93.80;0.00
251313;1889;2016-12-16 00:00:00.000;NULL;VIN ;7O ;1;46.90;46.90;0.00
251313;1890;2016-12-16 00:00:00.000;NULL;VIO ;7O ;1;33.90;33.90;0.00
251313;1891;2016-12-16 00:00:00.000;NULL;VIN ;7O ;2;162.80;162.80;0.00
251313;1892;2016-12-16 00:00:00.000;NULL;VIO ;7O ;1;37.90;37.90;0.00
251313;1893;2016-12-16 00:00:00.000;NULL;UED ;7O ;2;77.80;77.80;0.00
251313;1894;2016-12-16 00:00:00.000;NULL;UGB ;7O ;2;89.80;89.80;0.00
251313;1895;2016-12-16 00:00:00.000;NULL;8080;7O ;1;24.90;24.90;0.00
251313;1896;2016-12-16 00:00:00.000;NULL;VIN ;7O ;4;185.62;185.62;0.00
251313;1897;2016-12-16 00:00:00.000;NULL;VIL ;7O ;2;96.80;96.80;0.00
251313;1898;2016-12-16 00:00:00.000;NULL;VQQ ;7O ;2;76.80;76.80;0.00
251313;1899;2016-12-16 00:00:00.000;NULL;VIO ;7O ;1;49.90;49.90;0.00
251313;1900;2016-12-16 00:00:00.000;NULL;VIN ;7O ;1;32.90;32.90;0.00
251313;1901;2016-12-16 00:00:00.000;NULL;VQQ ;7O ;2;79.80;79.80;0.00
251313;1902;2016-12-16 00:00:00.000;NULL;UGB ;7O ;2;73.80;73.80;0.00
251313;1903;2016-12-16 00:00:00.000;NULL;VIO ;7O ;1;24.90;24.90;0.00
251313;1904;2016-12-16 00:00:00.000;NULL;UGB ;7O ;2;105.80;105.80;0.00
251313;1905;2016-12-16 00:00:00.000;NULL;8071;7O ;1;35.90;35.90;0.00
251313;1906;2016-12-16 00:00:00.000;NULL;VQQ ;7O ;1;46.90;46.90;0.00
251313;1907;2016-12-16 00:00:00.000;NULL;VIN ;7O ;2;35.90;35.90;0.00
251313;1908;2016-12-16 00:00:00.000;NULL;VIM ;7O ;1;47.90;47.90;0.00
251313;1909;2016-12-16 00:00:00.000;NULL;VIM ;7O ;0;0.00;0.00;0.00
251313;1910;2016-12-16 00:00:00.000;NULL;8071;7O ;2;82.80;82.80;0.00
251313;1911;2016-12-16 00:00:00.000;NULL;VIL ;7O ;1;46.90;46.90;0.00
251313;1912;2016-12-16 00:00:00.000;NULL;VIM ;7O ;3;122.70;122.70;0.00
251313;1913;2016-12-16 00:00:00.000;NULL;VIO ;7O ;3;56.90;56.90;0.00
251313;1914;2016-12-16 00:00:00.000;NULL;VQQ ;7O ;1;13.90;13.90;0.00
251313;1915;2016-12-16 00:00:00.000;NULL;VIN ;7O ;3;42.70;42.70;0.00
251313;1916;2016-12-16 00:00:00.000;NULL;VIM ;7O ;2;77.80;77.80;0.00
251313;1917;2016-12-16 00:00:00.000;NULL;8080;7O ;1;122.90;122.90;0.00
251313;1918;2016-12-16 00:00:00.000;NULL;VQQ ;7O ;2;91.80;91.80;0.00
251313;1919;2016-12-16 00:00:00.000;NULL;VIN ;7O ;3;30.70;30.70;0.00
251313;1920;2016-12-16 00:00:00.000;NULL;8071;7O ;3;79.70;79.70;0.00
251313;1921;2016-12-16 00:00:00.000;NULL;VIO ;7O ;4;95.80;95.80;0.00
251313;1922;2016-12-16 00:00:00.000;NULL;VQQ ;7O ;1;43.90;43.90;0.00
251313;1923;2016-12-16 00:00:00.000;NULL;UGB ;7O ;1;46.90;46.90;0.00
251313;1924;2016-12-16 00:00:00.000;NULL;VIL ;7O ;4;57.60;57.60;0.00
251313;1925;2016-12-16 00:00:00.000;NULL;VIM ;7O ;1;33.90;33.90;0.00
251313;1926;2016-12-16 00:00:00.000;NULL;VIO ;7O ;3;49.70;49.70;0.00
251313;1927;2016-12-16 00:00:00.000;NULL;VIN ;7O ;1;43.90;43.90;0.00
251313;1928;2016-12-16 00:00:00.000;NULL;VQQ ;7O ;2;93.80;93.80;0.00
251313;1929;2016-12-16 00:00:00.000;NULL;VIO ;7O ;4;78.60;78.60;0.00
251313;1930;2016-12-16 00:00:00.000;NULL;8071;7O ;1;38.90;38.90;0.00
251313;1931;2016-12-16 00:00:00.000;NULL;VIM ;7O ;1;47.90;47.90;0.00
251313;1932;2016-12-16 00:00:00.000;NULL;VIM ;7O ;1;33.90;33.90;0.00
251313;1933;2016-12-16 00:00:00.000;NULL;8080;7O ;1;99.90;99.90;0.00
251313;1934;2016-12-16 00:00:00.000;NULL;VIQ ;7O ;2;49.80;49.80;0.00
251313;1935;2016-12-16 00:00:00.000;NULL;VIN ;7O ;1;21.90;21.90;0.00
251313;1936;2016-12-16 00:00:00.000;NULL;UGB ;7O ;4;85.60;85.60;0.00
251313;1937;2016-12-16 00:00:00.000;NULL;VIO ;7O ;1;30.90;30.90;0.00
251313;1938;2016-12-16 00:00:00.000;NULL;UED ;7O ;3;53.70;53.70;0.00
251313;1939;2016-12-16 00:00:00.000;NULL;8080;7O ;2;66.80;66.80;0.00
251313;1940;2016-12-16 00:00:00.000;NULL;VIL ;7O ;1;28.90;28.90;0.00
251313;1941;2016-12-16 00:00:00.000;NULL;UGB ;7O ;1;24.90;24.90;0.00
251313;1942;2016-12-16 00:00:00.000;NULL;VIO ;7O ;3;56.90;56.90;0.00
251313;1943;2016-12-16 00:00:00.000;NULL;UED ;7O ;1;38.90;38.90;0.00
251313;1944;2016-12-16 00:00:00.000;NULL;VIM ;7O ;1;33.90;33.90;0.00
251313;1945;2016-12-16 00:00:00.000;NULL;UED ;7O ;1;76.90;76.90;0.00
251313;1946;2016-12-16 00:00:00.000;NULL;VIL ;7O ;1;39.90;39.90;0.00
251313;1947;2016-12-16 00:00:00.000;NULL;VIL ;7O ;1;33.90;33.90;0.00
251313;1948;2016-12-16 00:00:00.000;NULL;VIQ ;7O ;1;32.90;32.90;0.00
251313;1949;2016-12-16 00:00:00.000;NULL;8071;7O ;2;64.80;64.80;0.00
251313;1950;2016-12-16 00:00:00.000;NULL;VIO ;7O ;1;24.90;24.90;0.00
251313;1951;2016-12-16 00:00:00.000;NULL;VQQ ;7O ;1;43.90;43.90;0.00
251313;1952;2016-12-16 00:00:00.000;16155257779;VIM ;7O ;1;6.00;6.00;0.00
251313;1953;2016-12-16 00:00:00.000;NULL;VIM ;7O ;1;46.90;46.90;0.00
251313;1954;2016-12-16 00:00:00.000;NULL;VIN ;7O ;1;38.90;38.90;0.00
251313;1955;2016-12-16 00:00:00.000;NULL;UGB ;7O ;1;37.90;37.90;0.00
251313;1956;2016-12-16 00:00:00.000;NULL;VIO ;7O ;1;35.90;35.90;0.00
251313;1957;2016-12-16 00:00:00.000;NULL;VQQ ;7O ;1;46.90;46.90;0.00
251313;1958;2016-12-16 00:00:00.000;NULL;8071;7O ;3;58.70;58.70;0.00
251313;1959;2016-12-16 00:00:00.000;14850340784;UGB ;7O ;1;25.00;25.00;0.00
251313;1960;2016-12-16 00:00:00.000;NULL;VIO ;7O ;4;106.60;106.60;0.00
251313;1961;2016-12-16 00:00:00.000;NULL;UGB ;7O ;1;43.90;43.90;0.00
251313;1962;2016-12-16 00:00:00.000;NULL;VIM ;7O ;2;81.80;81.80;0.00
251313;1963;2016-12-16 00:00:00.000;NULL;UGB ;7O ;1;34.90;34.90;0.00
251313;1964;2016-12-16 00:00:00.000;NULL;UGB ;7O ;1;33.90;33.90;0.00
251313;1965;2016-12-16 00:00:00.000;NULL;VIQ ;7O ;3;135.70;135.70;0.00
251313;1966;2016-12-16 00:00:00.000;NULL;VIM ;7O ;1;46.90;46.90;0.00
251313;1967;2016-12-16 00:00:00.000;NULL;VIM ;7O ;1;33.90;33.90;0.00
251313;1968;2016-12-16 00:00:00.000;NULL;VIO ;7O ;1;38.90;38.90;0.00
251313;1969;2016-12-16 00:00:00.000;NULL;VIN ;7O ;4;106.60;106.60;0.00
251313;1970;2016-12-16 00:00:00.000;NULL;VQQ ;7O ;1;33.90;33.90;0.00
251313;1971;2016-12-16 00:00:00.000;NULL;VIQ ;7O ;1;43.90;43.90;0.00
251313;1972;2016-12-16 00:00:00.000;NULL;VQQ ;7O ;3;43.90;43.90;0.00
251313;1973;2016-12-16 00:00:00.000;NULL;8071;7O ;1;38.90;38.90;0.00
251313;1974;2016-12-16 00:00:00.000;NULL;8080;7O ;2;67.80;67.80;0.00
251313;1975;2016-12-16 00:00:00.000;NULL;VIQ ;7O ;1;110.90;110.90;0.00
251313;1976;2016-12-16 00:00:00.000;NULL;VQQ ;7O ;1;46.90;46.90;0.00
251313;1977;2016-12-16 00:00:00.000;NULL;8071;7O ;5;155.50;155.50;0.00
251313;1978;2016-12-16 00:00:00.000;NULL;VIM ;7O ;1;39.90;39.90;0.00
251313;1979;2016-12-16 00:00:00.000;13554281735;VIQ ;7O ;1;7.00;7.00;0.00
251313;1980;2016-12-16 00:00:00.000;NULL;VIQ ;7O ;1;37.90;37.90;0.00
251313;1981;2016-12-16 00:00:00.000;NULL;8080;7O ;1;46.90;46.90;0.00
251313;1982;2016-12-16 00:00:00.000;NULL;VIM ;7O ;1;38.90;38.90;0.00
251313;1983;2016-12-16 00:00:00.000;NULL;8071;7O ;2;64.00;64.00;0.00
251313;1984;2016-12-16 00:00:00.000;12062793707;8080;7O ;2;13.90;13.90;0.00
251313;1985;2016-12-16 00:00:00.000;NULL;VIQ ;7O ;1;37.90;37.90;0.00
251313;1986;2016-12-16 00:00:00.000;NULL;8071;7O ;4;132.60;132.60;0.00
251313;1987;2016-12-16 00:00:00.000;NULL;VIM ;7O ;1;41.90;41.90;0.00
251313;1988;2016-12-16 00:00:00.000;NULL;VIM ;7O ;1;30.90;30.90;0.00
251313;1989;2016-12-16 00:00:00.000;NULL;8071;7O ;1;58.90;58.90;0.00
251313;1990;2016-12-16 00:00:00.000;NULL;VQQ ;7O ;1;117.90;117.90;0.00
251313;1991;2016-12-16 00:00:00.000;NULL;UGB ;7O ;2;48.80;48.80;0.00
251313;1992;2016-12-16 00:00:00.000;NULL;VIQ ;7O ;1;62.90;62.90;0.00
251313;1993;2016-12-16 00:00:00.000;NULL;VQQ ;7O ;4;102.60;102.60;0.00
251313;1994;2016-12-16 00:00:00.000;NULL;VIQ ;7O ;2;84.80;84.80;0.00
251313;1995;2016-12-17 00:00:00.000;NULL;UED ;7O ;1;31.90;31.90;0.00
251313;1996;2016-12-17 00:00:00.000;NULL;VIL ;7O ;1;20.00;20.00;0.00
251313;1997;2016-12-17 00:00:00.000;NULL;UED ;7O ;1;28.90;28.90;0.00
251313;1998;2016-12-17 00:00:00.000;NULL;UGB ;7O ;2;65.80;65.80;0.00
251313;1999;2016-12-17 00:00:00.000;NULL;VIL ;7O ;1;37.90;37.90;0.00
251313;2000;2016-12-17 00:00:00.000;NULL;UED ;7O ;1;47.90;47.90;0.00
251313;2001;2016-12-17 00:00:00.000;NULL;VIL ;7O ;1;47.90;47.90;0.00
251313;2002;2016-12-17 00:00:00.000;NULL;UED ;7O ;2;74.80;74.80;0.00
251313;2003;2016-12-17 00:00:00.000;NULL;UGB ;7O ;4;158.60;158.60;0.00
251313;2004;2016-12-17 00:00:00.000;NULL;UGB ;7O ;1;46.90;46.90;0.00
251313;2005;2016-12-17 00:00:00.000;NULL;VIO ;7O ;1;2.00;2.00;0.00
251313;2006;2016-12-17 00:00:00.000;NULL;VIN ;7O ;1;40.90;40.90;0.00
251313;2007;2016-12-17 00:00:00.000;NULL;UED ;7O ;1;6.00;6.00;0.00
251313;2008;2016-12-17 00:00:00.000;NULL;VIL ;7O ;1;43.90;43.90;0.00
251313;2009;2016-12-17 00:00:00.000;NULL;UED ;7O ;3;58.70;58.70;0.00
251313;2010;2016-12-17 00:00:00.000;NULL;UGB ;7O ;2;71.80;71.80;0.00
251313;2011;2016-12-17 00:00:00.000;NULL;VIO ;7O ;1;33.90;33.90;0.00
251313;2012;2016-12-17 00:00:00.000;NULL;VIN ;7O ;1;43.90;43.90;0.00
251313;2013;2016-12-17 00:00:00.000;NULL;VIO ;7O ;2;65.80;65.80;0.00
251313;2014;2016-12-17 00:00:00.000;NULL;VIN ;7O ;2;18.90;18.90;0.00
251313;2015;2016-12-17 00:00:00.000;NULL;VIL ;7O ;1;46.90;46.90;0.00
251313;2016;2016-12-17 00:00:00.000;NULL;VIO ;7O ;1;26.90;26.90;0.00
251313;2017;2016-12-17 00:00:00.000;NULL;UGB ;7O ;2;72.80;72.80;0.00
251313;2018;2016-12-17 00:00:00.000;NULL;VIO ;7O ;1;46.90;46.90;0.00
251313;2019;2016-12-17 00:00:00.000;NULL;UED ;7O ;2;84.80;84.80;0.00
251313;2020;2016-12-17 00:00:00.000;NULL;VIN ;7O ;1;46.90;46.90;0.00
251313;2021;2016-12-17 00:00:00.000;NULL;VIL ;7O ;2;97.80;97.80;0.00
251313;2022;2016-12-17 00:00:00.000;NULL;VIO ;7O ;1;58.90;58.90;0.00
251313;2023;2016-12-17 00:00:00.000;NULL;VIN ;7O ;1;46.90;46.90;0.00
251313;2024;2016-12-17 00:00:00.000;NULL;UGB ;7O ;2;58.80;58.80;0.00
251313;2025;2016-12-17 00:00:00.000;NULL;VIN ;7O ;3;96.70;96.70;0.00
251313;2026;2016-12-17 00:00:00.000;NULL;VIO ;7O ;4;144.00;144.00;0.00
251313;2027;2016-12-17 00:00:00.000;NULL;VIN ;7O ;1;33.90;33.90;0.00
251313;2028;2016-12-17 00:00:00.000;NULL;VIO ;7O ;1;43.90;43.90;0.00
251313;2029;2016-12-17 00:00:00.000;NULL;VIN ;7O ;2;93.80;93.80;0.00
251313;2030;2016-12-17 00:00:00.000;NULL;VQQ ;7O ;1;28.90;28.90;0.00
251313;2031;2016-12-17 00:00:00.000;NULL;UED ;7O ;1;28.90;28.90;0.00
251313;2032;2016-12-17 00:00:00.000;NULL;VIN ;7O ;2;157.80;157.80;0.00
251313;2033;2016-12-17 00:00:00.000;NULL;VQQ ;7O ;1;28.90;28.90;0.00
251313;2034;2016-12-17 00:00:00.000;NULL;UED ;7O ;2;93.80;93.80;0.00
251313;2035;2016-12-17 00:00:00.000;NULL;8071;7O ;2;90.80;90.80;0.00
251313;2036;2016-12-17 00:00:00.000;NULL;VIM ;7O ;2;163.80;163.80;0.00
251313;2037;2016-12-17 00:00:00.000;NULL;UGB ;7O ;2;76.80;76.80;0.00
251313;2038;2016-12-17 00:00:00.000;NULL;VIO ;7O ;1;169.90;169.90;0.00
251313;2039;2016-12-17 00:00:00.000;NULL;VIL ;7O ;4;172.60;172.60;0.00
251313;2040;2016-12-17 00:00:00.000;NULL;VQQ ;7O ;2;98.80;98.80;0.00
251313;2041;2016-12-17 00:00:00.000;NULL;VIN ;7O ;2;67.80;67.80;0.00
251313;2042;2016-12-17 00:00:00.000;NULL;VIM ;7O ;3;59.70;59.70;0.00
251313;2043;2016-12-17 00:00:00.000;NULL;8071;7O ;3;58.70;58.70;0.00
251313;2044;2016-12-17 00:00:00.000;NULL;VQQ ;7O ;1;58.90;58.90;0.00
251313;2045;2016-12-17 00:00:00.000;NULL;UGB ;7O ;1;24.90;24.90;0.00
251313;2046;2016-12-17 00:00:00.000;NULL;VIL ;7O ;1;43.90;43.90;0.00
251313;2047;2016-12-17 00:00:00.000;NULL;8071;7O ;1;99.90;99.90;0.00
251313;2048;2016-12-17 00:00:00.000;NULL;VIN ;7O ;1;46.90;46.90;0.00
251313;2049;2016-12-17 00:00:00.000;NULL;VIM ;7O ;1;32.90;32.90;0.00
251313;2050;2016-12-17 00:00:00.000;NULL;VQQ ;7O ;1;46.90;46.90;0.00
251313;2051;2016-12-17 00:00:00.000;16531659793;UGB ;7O ;0;0.00;0.00;36.90
251313;2052;2016-12-17 00:00:00.000;NULL;VIL ;7O ;1;49.90;49.90;0.00
251313;2053;2016-12-17 00:00:00.000;NULL;VIN ;7O ;1;43.90;43.90;0.00
251313;2054;2016-12-17 00:00:00.000;NULL;VQQ ;7O ;4;176.60;176.60;0.00
251313;2055;2016-12-17 00:00:00.000;NULL;VIM ;7O ;1;30.90;30.90;0.00
251313;2056;2016-12-17 00:00:00.000;NULL;VIL ;7O ;3;137.70;137.70;0.00
251313;2057;2016-12-17 00:00:00.000;NULL;8071;7O ;2;67.80;67.80;0.00
251313;2058;2016-12-17 00:00:00.000;NULL;8071;7O ;1;24.90;24.90;0.00
251313;2059;2016-12-17 00:00:00.000;NULL;VIN ;7O ;3;83.70;83.70;0.00
251313;2060;2016-12-17 00:00:00.000;NULL;VQQ ;7O ;1;33.90;33.90;0.00
251313;2061;2016-12-17 00:00:00.000;NULL;VIO ;7O ;5;90.50;90.50;0.00
251313;2062;2016-12-17 00:00:00.000;NULL;UGB ;7O ;3;83.70;83.70;0.00
251313;2063;2016-12-17 00:00:00.000;NULL;UED ;7O ;2;62.80;62.80;0.00
251313;2064;2016-12-17 00:00:00.000;NULL;VIL ;7O ;4;110.60;110.60;0.00
251313;2065;2016-12-17 00:00:00.000;NULL;8080;7O ;3;47.90;47.90;0.00
251313;2066;2016-12-17 00:00:00.000;NULL;8071;7O ;3;58.70;58.70;0.00
251313;2067;2016-12-17 00:00:00.000;NULL;UED ;7O ;3;49.70;49.70;0.00
251313;2068;2016-12-17 00:00:00.000;NULL;VIM ;7O ;1;62.90;62.90;0.00
251313;2069;2016-12-17 00:00:00.000;NULL;8080;7O ;1;33.90;33.90;0.00
251313;2070;2016-12-17 00:00:00.000;NULL;8071;7O ;2;60.00;60.00;0.00
251313;2071;2016-12-17 00:00:00.000;NULL;UGB ;7O ;1;43.90;43.90;0.00
251313;2072;2016-12-17 00:00:00.000;NULL;VIM ;7O ;1;24.90;24.90;0.00
251313;2073;2016-12-17 00:00:00.000;NULL;VIL ;7O ;1;47.90;47.90;0.00
251313;2074;2016-12-17 00:00:00.000;NULL;VIQ ;7O ;1;24.90;24.90;0.00
251313;2075;2016-12-17 00:00:00.000;NULL;VIM ;7O ;1;46.90;46.90;0.00
251313;2076;2016-12-17 00:00:00.000;NULL;VQQ ;7O ;1;38.90;38.90;0.00
251313;2077;2016-12-17 00:00:00.000;11988969735;8071;7O ;1;1.00;1.00;0.00
251313;2078;2016-12-17 00:00:00.000;NULL;VIN ;7O ;1;122.90;122.90;0.00
251313;2079;2016-12-17 00:00:00.000;NULL;UGB ;7O ;1;33.90;33.90;0.00
251313;2080;2016-12-17 00:00:00.000;NULL;VIM ;7O ;1;46.90;46.90;0.00
251313;2081;2016-12-17 00:00:00.000;NULL;UGB ;7O ;1;62.90;62.90;0.00
251313;2082;2016-12-17 00:00:00.000;NULL;8080;7O ;1;30.90;30.90;0.00
251313;2083;2016-12-17 00:00:00.000;NULL;VIL ;7O ;1;26.90;26.90;0.00
251313;2084;2016-12-17 00:00:00.000;NULL;UGB ;7O ;1;33.90;33.90;0.00
251313;2085;2016-12-17 00:00:00.000;NULL;VIN ;7O ;1;38.90;38.90;0.00
251313;2086;2016-12-17 00:00:00.000;NULL;VIO ;7O ;1;169.90;169.90;0.00
251313;2087;2016-12-17 00:00:00.000;NULL;VIQ ;7O ;2;49.80;49.80;0.00
251313;2088;2016-12-17 00:00:00.000;NULL;VQQ ;7O ;1;33.90;33.90;0.00
251313;2089;2016-12-17 00:00:00.000;NULL;VIN ;7O ;1;46.90;46.90;0.00
251313;2090;2016-12-17 00:00:00.000;NULL;VIL ;7O ;4;165.60;165.60;0.00
251313;2091;2016-12-17 00:00:00.000;NULL;UED ;7O ;1;24.90;24.90;0.00
251313;2092;2016-12-17 00:00:00.000;NULL;8080;7O ;1;22.90;22.90;0.00
251313;2093;2016-12-17 00:00:00.000;NULL;VIO ;7O ;1;38.90;38.90;0.00
251313;2094;2016-12-17 00:00:00.000;NULL;UGB ;7O ;2;75.80;75.80;0.00
251313;2095;2016-12-17 00:00:00.000;NULL;VIL ;7O ;1;46.90;46.90;0.00
251313;2096;2016-12-17 00:00:00.000;NULL;VIL ;7O ;2;105.80;105.80;0.00
251313;2097;2016-12-17 00:00:00.000;NULL;VIM ;7O ;2;90.80;90.80;0.00
251313;2098;2016-12-17 00:00:00.000;NULL;8080;7O ;1;45.00;45.00;0.00
